player_id, sessions, session_time, words, rounds_completed, stars_gained, energy_spent, energy_left, win_ratio, total_games, friends, grind_spent, grind_earned, premium_left, premium_earned, premium_spent, lottery_wins, diffuculty, grind_left, level, dollars, playeractivity
7485870,1,19,6,0,6550,6563,4400,0,0,0,0,0,0,0,2,3,0,8,48,25,Active
4643210,0,12,1,3750,663,10914,2000,0,0,0,0,0,0,5,2,1,0,13,21,19,Active
1799740,0,11,0,0,0,7485,0,0,0,0,0,0,0,0,0,0,0,1,24,16,Active
6917660,4,34,21,67300,76596,403970,77370,0,0,1,0,0,0,9,1,6,0,29,102,69,Active
3086140,3,44,25,157792,2712,25742,79800,0,0,0,0,0,0,6,6,5,0,38,62,70,Active
5278380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
6278390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
3278360,5,45,12,33490,5900,1898338,1147498,0,1,1,0,0,1,13,2,25,1,81,82,66,Active
4278370,1,18,4,450,22800,36313,1200,0,0,0,0,0,0,1,3,0,0,11,5,41,Active
2278350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
2168210,10,41,12,72750,12690,227196,182262,0,0,0,0,0,0,6,2,9,0,19,114,108,Active
68539,12,48,12,13341,4285,951279,1288030,0,2,0,0,99,1,7,3,14,1,18,158,138,Active
2511350,0,2,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,3,2,10,Active
8942620,2,14,2,0,2500,24261,18700,0,0,1,0,99,1,0,0,4,2,4,38,27,Active
3499680,2,19,4,15250,4875,9667,8550,0,0,1,0,0,0,2,1,2,0,18,65,43,Active
1499660,3,15,2,365,300,47585,11800,0,0,0,0,0,1,1,0,2,0,5,17,22,Active
2056880,4,46,11,4625,31500,33582,14859,0,2,0,0,0,0,6,1,6,0,30,53,103,Active
2386080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Churned
1386070,5,23,3,4750,30875,69336,20949,0,0,0,0,99,0,0,2,6,0,2,69,63,Active
4617710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Active
3692030,1,2,1,2250,0,2232,1200,0,0,0,0,0,0,0,1,2,0,2,2,31,Churned
6692060,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Active
5823880,0,4,3,0,0,14112,7000,0,0,0,0,0,0,3,0,1,0,3,27,12,Active
4179900,0,2,1,0,0,1001,7500,0,0,0,0,0,0,0,0,0,0,2,33,3,Active
4179900,4,9,1,0,338,21032,96150,0,0,2,0,0,0,1,1,16,0,3,9,20,Active
1137640,0,4,0,3750,0,672,0,0,0,0,0,0,0,0,0,0,0,3,20,3,Active
3030050,5,23,3,425,10300,11121,18300,0,1,0,0,0,0,6,2,7,1,16,30,48,Active
6412930,0,10,3,6450,0,5275,35150,1,0,0,0,0,0,1,1,1,0,1,12,23,Active
7412910,2,3,1,0,0,3224,0,0,0,0,0,0,0,0,1,0,1,1,21,12,Active
5022670,1,24,16,25450,1500,35052,8500,0,0,0,0,0,0,2,3,5,0,26,51,54,Active
1022640,1,2,1,1650,0,3095,0,0,0,0,0,0,0,0,0,0,0,4,34,10,Active
2977360,0,2,0,0,39000,5420,0,0,0,0,0,0,0,0,0,4,0,4,3,7,Churned
538180,2,31,7,51250,53750,44375,32000,0,1,0,0,0,0,6,0,4,0,45,78,61,Active
5465600,6,43,9,2295,16975,40210,54835,0,0,2,0,0,0,5,1,11,0,20,106,104,Active
4347570,2,18,2,3375,2388,9536,9000,0,0,2,0,0,0,2,1,2,0,4,12,32,Active
7347690,6,56,16,76400,27893,441015,105550,0,0,0,0,99,1,13,3,15,1,80,222,114,Active
904759,0,12,3,1800,2813,23733,138198,0,1,0,0,0,0,2,1,11,0,7,53,63,Active
3147170,2,48,17,155350,132000,191007,52500,0,0,2,10,0,0,3,3,8,0,34,61,62,Active
6483160,1,8,2,0,200,9330,7500,0,0,0,0,0,0,1,0,3,0,6,12,14,Active
4479410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Active
3639290,2,65,10,40150,20151,343748,121000,0,0,0,0,0,0,3,2,6,1,17,68,83,Active
521367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Active
1478620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
6478660,2,32,7,16432,2150,9595,11900,0,1,0,0,0,1,9,0,3,0,10,37,30,Active
6478650,7,54,12,11628,9050,192019,91006,0,1,1,0,0,2,5,5,17,1,25,129,85,Active
4525130,0,5,3,0,0,1290,400,0,0,0,0,0,0,1,1,0,0,1,2,2,Active
7239870,4,32,7,10050,25625,234720,91000,0,1,0,0,4500,0,1,3,21,0,32,78,96,Active
532339,0,5,1,0,0,8793,15000,0,0,0,0,400,0,1,0,2,0,7,6,12,Active
6467700,2,17,7,750,0,59739,65555,0,0,0,0,0,0,0,0,3,0,24,34,30,Active
5467690,2,30,12,70050,8425,82167,62735,0,0,1,5,99,0,7,4,7,0,13,92,78,Active
1982650,10,11,4,2250,5025,19836,200,0,1,0,0,0,1,2,1,8,0,10,44,21,Active
6982670,5,18,13,55050,43500,78840,7500,0,0,0,0,0,0,4,1,1,0,8,22,30,Active
418055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Active
4024890,0,0,1,0,0,1500,0,0,0,0,0,0,0,1,1,1,0,7,1,7,Churned
6100550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Active
4342390,3,31,7,29500,40550,1003606,25798,0,1,1,0,0,1,5,5,6,0,34,33,75,Active
4460290,7,54,7,74100,25825,335190,52599,0,1,0,0,0,0,4,1,9,1,23,91,67,Active
7460320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
5543500,3,36,13,50800,1875,19535,40196,0,0,0,0,0,0,5,9,8,0,8,62,90,Active
6292800,0,4,1,7500,37500,17588,7500,0,0,0,0,0,0,2,0,1,0,9,20,20,Active
6153800,1,34,5,0,0,29914,20299,0,0,0,0,0,0,2,0,2,0,11,24,52,Active
1707240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
5568020,2,40,5,326900,425,135707,248365,0,1,0,0,99,0,7,0,7,0,52,77,55,Active
3874950,6,11,15,35725,257,12389,78800,0,0,0,0,0,0,6,3,5,1,13,21,31,Active
992840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
4010930,2,17,6,12750,1125,9907,4500,0,0,1,0,0,0,6,1,3,0,7,66,31,Active
5010940,3,27,12,4050,41350,29330,35550,0,0,0,0,0,0,4,1,3,0,16,44,52,Active
989089,1,7,1,0,0,3202,44200,0,0,0,0,0,1,1,0,2,0,6,11,15,Active
989083,2,6,3,0,0,4331,2099,0,0,0,0,0,0,0,1,3,0,18,6,14,Churned
989084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
4136230,2,4,0,750,0,2170,500,0,0,0,0,0,0,2,0,3,0,8,5,22,Active
8693450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
7693440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
5128830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
6128830,3,31,7,2775,5550,51281,101350,0,0,0,0,0,0,1,0,4,0,12,70,57,Active
3128830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
1257880,2,7,3,2663,2000,4461,1300,0,0,0,0,0,0,0,0,1,0,3,20,9,Active
8185080,0,2,0,6250,0,1646,0,0,0,0,0,0,0,0,0,0,0,5,2,7,Active
9185100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,Churned
8261640,2,5,1,23800,3850,22619,14900,0,0,0,0,0,0,4,0,6,0,4,13,21,Active
4185080,14,53,11,89300,102688,196156,121699,0,0,1,0,0,0,7,3,17,0,23,92,112,Active
4185090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
4185090,0,6,0,215,2300,3393,4400,0,0,0,0,0,0,1,1,0,0,1,2,16,Churned
4626240,2,14,1,3150,23000,11956,30600,0,0,0,0,0,0,0,0,6,0,12,13,32,Active
373895,8,58,10,9875,1672,74310,80599,0,0,2,0,0,1,17,5,10,0,7,119,71,Active
6816850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,Active
366513,1,14,0,0,0,2680,2000,0,0,0,0,0,0,0,0,0,0,11,11,10,Churned
366509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,Active
2633620,0,1,0,0,0,13190,55000,0,0,0,0,0,0,0,1,0,0,1,12,4,Active
633493,3,35,11,3000,6075,90946,50300,0,0,0,0,0,0,5,2,11,0,8,90,75,Active
6633640,0,7,1,1395,0,3753,25666,0,0,0,0,0,0,2,0,1,0,3,5,14,Active
6809460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Active
6809460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
3809340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
4809340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
8495580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
2491810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Active
1491800,6,12,2,300,0,91907,24249,0,0,0,0,0,0,1,1,7,0,4,44,17,Active
5508330,5,88,34,116728,88623,549580,628900,0,3,1,0,499,1,16,12,20,0,16,179,233,Active
8511990,1,17,3,18025,2925,60246,1261,0,0,0,0,0,0,3,1,0,0,6,69,36,Active
8511990,0,12,2,0,443,91181,7500,0,0,0,0,0,0,0,1,0,0,2,16,9,Active
5377540,3,4,0,750,1200,56958,4750,0,0,0,0,0,0,3,0,0,0,3,7,31,Active
5377550,2,52,19,750,2385,39093,64500,0,0,0,0,0,0,2,3,7,0,20,126,88,Active
8319740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,Active
1126960,9,29,9,13950,35725,18003,24000,0,0,0,0,0,1,1,6,12,0,5,53,49,Active
1126960,10,34,25,11550,3688,22442,74100,0,0,0,0,0,0,4,1,4,0,6,72,58,Active
2126960,2,7,1,0,7000,9600,8499,0,0,0,0,0,0,0,0,0,0,3,9,8,Active
5477870,7,14,2,48175,7900,17402,104282,0,0,1,0,0,0,2,0,3,1,5,36,22,Active
2477850,2,11,3,9218,1112,8662,12700,0,0,0,0,0,0,0,1,1,0,4,5,20,Active
7518540,2,5,0,0,200,14165,3650,0,0,0,0,0,0,1,1,3,0,11,11,8,Active
4518510,3,17,2,0,2000,60892,37850,0,0,0,0,0,0,0,0,6,0,11,10,23,Active
4518520,0,3,0,0,300,35470,0,0,0,0,0,0,0,0,0,0,0,1,1,3,Active
6485280,1,5,1,3212,270,7577,15500,0,0,0,0,0,0,4,1,3,0,1,24,8,Active
5485270,2,23,8,27200,10000,124037,267400,0,0,0,0,0,0,4,2,3,0,35,52,37,Active
7961340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Active
8485390,1,4,1,17725,15903,3609,14950,0,1,0,0,0,0,0,1,1,0,2,16,1,Churned
3961330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Active
2042440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Churned
3042440,0,7,1,0,1500,29808,0,0,0,0,0,0,0,1,1,1,0,12,29,17,Churned
42324,10,40,13,109260,38530,138269,174100,0,0,0,0,0,1,5,2,5,0,20,136,93,Active
42324,1,20,3,8150,1418,14976,17726,0,0,1,0,0,0,5,3,4,0,18,27,30,Active
957678,2,1,1,0,0,1176,0,0,0,0,0,0,0,1,1,0,0,2,27,4,Active
3957700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Active
8404260,1,17,3,0,10000,13906,0,0,0,1,0,0,1,0,1,2,1,10,24,22,Active
1599520,1,6,1,2175,0,3565,199,0,0,0,0,0,0,0,0,2,0,7,9,11,Active
1599530,0,14,1,300,4225,15481,2900,0,0,0,0,0,0,2,3,2,0,10,10,20,Active
2599530,0,12,2,0,0,12635,16199,0,0,0,0,0,0,0,2,0,0,2,35,19,Active
8046090,0,22,20,152400,2312,23278,37433,0,0,0,0,0,0,0,3,1,0,8,23,32,Active
7046090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
6843440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Active
6843440,1,12,2,7500,50,6824,8600,0,0,0,0,0,0,3,1,1,0,6,19,26,Churned
6843430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
6843430,1,5,4,20,500,12909,4700,0,0,1,0,99,0,0,0,1,1,10,28,3,Active
5843430,1,11,1,0,90,4054,5600,0,0,0,0,0,0,1,0,1,0,4,47,14,Active
5843440,2,10,3,875,0,10188,5000,0,0,0,0,0,0,1,1,0,0,1,27,12,Active
6160370,0,13,4,8950,38200,13252,200,0,0,0,0,0,0,2,2,8,0,22,7,31,Active
5160360,0,10,1,1650,375,3050,400,0,0,0,0,0,0,1,1,2,0,2,5,4,Churned
6677620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
7677620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Active
5769110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,Churned
7769100,0,9,4,1500,2700,2520,0,0,0,0,0,0,0,4,1,2,0,4,1,16,Active
6769120,4,34,8,81150,20315,78762,22000,0,0,0,0,0,2,6,3,10,0,16,120,84,Active
6234700,1,39,11,20400,15460,40805,2231,0,0,0,0,0,0,6,1,6,0,12,106,37,Active
5234690,4,14,4,2123,1800,63702,65000,0,0,1,0,0,0,2,2,3,0,6,27,57,Active
234671,6,26,5,8750,46380,65289,16649,0,0,0,0,0,1,6,2,14,2,58,76,67,Active
2234690,2,15,5,3000,10000,24637,135200,0,0,1,0,0,0,2,4,5,0,5,29,32,Active
2234690,5,17,10,1500,0,11162,11701,0,0,0,0,0,0,2,2,7,1,8,58,43,Active
6212030,0,5,2,0,0,9280,0,0,0,0,0,0,0,0,0,1,0,1,14,11,Active
6212030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
305493,2,50,66,43450,41840,83813,120801,0,0,1,0,400,0,10,8,11,0,18,110,120,Active
2694500,4,6,6,0,0,6470,300,0,0,0,0,0,0,3,0,2,0,3,3,10,Active
5137440,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,Active
5309160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Active
7255350,9,37,18,17175,4300,146109,229850,0,0,1,0,0,0,6,5,13,0,28,71,114,Active
1255340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,Active
2251700,0,2,0,300,3300,500,7500,0,0,0,0,0,0,0,0,0,0,2,0,3,Active
3251710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
7262740,10,20,6,9255,10000,732809,14750,0,0,0,0,0,1,3,1,10,0,3,48,60,Active
7262740,3,35,10,46500,1700,17394,60650,0,1,0,0,0,1,3,0,1,0,40,37,37,Active
7262730,2,31,12,3630,2600,33629,369475,0,2,1,0,0,0,3,4,9,0,18,59,74,Active
7183870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,Active
5183860,4,37,6,7350,80218,138824,213951,0,1,0,0,0,0,3,0,12,1,19,97,71,Active
187601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
2187620,5,25,4,62923,1500,68718,56099,0,0,0,0,0,0,2,1,6,0,34,48,51,Active
6623160,4,14,6,750,11221,4518,6700,0,0,0,0,0,0,9,2,2,0,10,20,29,Active
5377000,7,28,6,19500,2575,22764,78849,0,3,0,0,0,0,5,3,6,0,16,42,70,Active
819784,2,42,7,77550,32000,957172,764000,0,1,0,0,0,0,3,1,7,0,18,61,66,Active
8626810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
8937850,5,38,6,10250,4725,40363,67150,0,3,0,0,0,3,10,5,12,0,6,82,65,Active
1937810,4,26,8,140765,696,43850,54150,0,0,1,0,0,0,6,0,7,1,10,40,44,Active
1937810,5,13,4,11250,1800,6434,68600,0,0,0,0,0,0,2,1,7,0,14,75,39,Active
9065970,1,7,2,0,0,2790,18100,0,0,0,0,0,0,1,0,0,0,0,5,8,Active
8065970,1,6,1,11750,4500,3570,2575,0,0,0,0,0,0,1,1,5,0,4,33,24,Active
2065940,0,18,1,0,0,5610,799,0,1,0,0,0,0,1,0,1,0,3,49,10,Active
4380640,12,53,13,13570,89200,132720,219676,0,2,1,0,0,0,4,4,42,0,76,154,138,Active
3619670,0,6,2,0,0,10605,11499,0,0,0,0,0,0,0,0,0,0,8,14,15,Active
7827050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Churned
3826910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
3826910,3,12,1,0,0,8993,0,0,1,0,0,0,0,2,0,0,0,25,12,18,Active
7384120,5,24,0,91228,4200,31541,18877,0,0,0,0,0,0,4,1,4,0,19,76,44,Active
3384090,1,20,4,2412,1600,343403,151774,0,0,0,0,0,0,1,1,4,0,3,53,38,Active
1384100,1,35,3,15450,2500,29833,22600,0,0,0,0,0,2,3,2,4,0,20,50,51,Churned
1384100,1,6,0,0,0,3690,200,0,0,0,0,0,0,1,0,2,0,4,31,14,Active
615917,3,52,12,111837,88813,149740,118350,0,1,0,0,0,1,8,6,23,0,132,78,148,Active
266075,10,37,14,41387,11850,117030,200100,0,1,0,0,0,0,4,5,31,0,16,146,106,Active
1266180,5,20,46,16200,18075,119431,15000,0,0,0,0,0,0,5,2,2,0,4,47,34,Active
1266190,4,18,6,300,31500,27073,657600,0,0,0,0,0,0,1,0,1,0,9,55,29,Churned
2176730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Active
823256,1,15,4,0,500,71836,362850,0,0,0,0,0,0,3,4,10,1,42,44,37,Active
7269830,2,6,4,15450,7125,14147,7500,0,1,0,0,0,0,1,1,0,0,6,8,6,Active
2294660,0,0,0,0,0,875,10000,0,0,0,0,0,0,0,0,1,0,2,1,12,Active
1705380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
5709010,3,8,1,0,0,44710,3600,0,0,0,0,0,1,1,1,6,0,9,34,20,Active
8737590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
7709030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,Active
4737590,0,0,0,450,238,1331,600,0,0,0,0,0,0,1,0,0,0,5,11,0,Active
4302160,4,31,12,13750,15000,120628,35400,0,0,0,0,0,0,7,1,7,0,19,31,45,Active
4302160,2,11,3,1500,225,20614,14000,0,0,0,0,0,0,2,1,6,1,3,34,37,Active
1302030,4,0,0,0,0,2925,0,0,0,0,0,0,0,1,0,0,0,1,6,1,Churned
5701630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
5583740,8,41,23,5550,10365,32529,27949,0,0,2,0,0,1,1,5,11,1,48,103,76,Active
5583730,6,26,9,3575,3625,50207,17199,0,0,0,0,0,0,1,1,9,0,10,47,47,Active
1859210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
1859220,0,27,5,1950,13187,15925,7500,0,0,0,0,0,0,1,0,3,0,6,28,44,Active
2859220,4,5,2,5400,17900,6444,7500,0,0,0,0,0,0,4,0,2,0,5,8,15,Active
9140950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Churned
7399420,3,31,7,2700,3000,43845,10525,0,0,0,0,0,0,1,2,6,0,17,63,57,Active
1956480,2,23,8,23787,5300,12602,16100,0,0,0,0,0,0,2,1,5,0,7,42,34,Active
1043530,4,0,4,0,1200,375096,8700,0,0,0,0,0,0,2,2,9,0,1,24,11,Active
8486490,5,15,4,10050,3200,46533,45350,0,0,0,0,0,0,1,0,1,0,11,27,12,Active
5960120,2,13,9,5625,41150,15923,2000,0,0,0,0,0,0,1,2,3,0,10,33,21,Active
3036270,3,3,0,2765,12200,2376,0,0,0,0,0,0,0,1,0,0,0,5,5,2,Churned
1036150,8,28,11,0,7450,58719,96800,1,0,0,0,0,1,4,2,11,0,30,99,71,Active
963861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Churned
3967480,0,16,2,1200,500,16504,22500,0,0,0,0,0,0,3,1,4,0,5,66,31,Active
6967510,2,14,7,0,0,50879,16599,0,1,0,0,0,0,1,0,2,1,7,16,30,Active
475451,4,6,1,700,0,10522,0,0,0,0,0,0,0,0,1,1,0,3,9,10,Churned
3081770,1,14,10,6087,1500,17393,500,0,0,0,0,0,0,0,1,1,0,5,29,33,Active
4081780,0,12,2,290000,500,15957,8100,0,0,0,0,0,1,4,0,1,0,27,12,22,Active
4081770,4,36,9,3027,11625,92974,92900,0,1,0,0,0,0,3,8,16,0,86,70,86,Active
8918400,1,4,2,10050,3000,5849,1300,0,0,0,0,0,0,1,0,1,0,3,2,21,Active
6361190,0,1,0,0,500,4500,0,0,1,0,0,0,0,0,0,1,0,5,0,3,Active
8361190,1,6,0,1500,5000,3427,10100,0,0,0,0,0,0,0,0,4,0,3,9,9,Active
4085410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Active
6286850,5,28,8,72933,1000,35263,26950,0,2,0,0,0,3,3,3,8,0,31,30,79,Active
7298980,2,6,3,3750,5000,4592,13000,0,0,0,0,0,0,0,0,2,0,2,9,9,Active
3848770,12,27,3,91388,1800,98954,69500,0,0,0,0,0,0,3,3,12,0,3,52,44,Active
151251,2,41,9,4388,109475,156562,151363,0,0,0,0,150,0,4,5,5,1,38,76,68,Active
4151390,6,32,12,56950,300,40137,60000,0,1,1,5,0,0,7,3,11,0,43,76,82,Active
4151380,3,29,6,6825,2000,163608,130800,0,1,0,0,0,0,1,4,3,0,10,28,54,Active
5291580,1,31,7,150,18175,16345,6650,0,0,0,0,0,0,10,1,5,0,33,52,36,Active
7155020,0,4,0,0,1600,110,0,0,0,0,0,0,0,1,0,0,0,1,0,7,Active
5029730,2,7,2,15263,0,85963,81200,0,1,0,0,0,0,1,0,4,0,22,19,19,Active
6837500,2,1,0,0,0,3037,15000,0,0,0,0,0,5,2,0,0,0,9,8,3,Active
7050260,2,5,3,450,1187,9777,7500,0,0,1,1050,400,0,0,3,1,0,19,30,17,Active
5510610,9,11,6,300,1500,15039,3900,1,0,0,0,0,0,1,1,3,0,19,42,35,Active
5736370,0,0,3,0,0,415,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
1740120,3,18,2,40285,50075,19742,74200,0,0,1,10,0,0,3,1,16,0,9,43,41,Active
499593,7,59,28,185963,62550,585769,789772,0,1,2,0,0,0,5,7,12,0,38,118,116,Active
2493010,0,8,1,1500,750,5468,53400,0,0,0,0,0,0,1,0,0,0,1,12,11,Churned
3493020,3,24,5,2150,300,3332,0,0,0,0,0,0,0,0,0,1,0,6,55,17,Churned
1493030,0,0,1,600,200,1500,1000,0,0,0,0,0,0,0,0,2,0,2,2,7,Active
7496670,3,36,8,1275,7950,24144,24700,0,1,0,0,0,1,1,6,6,0,9,72,47,Active
3824630,1,5,1,900,1000,6967,12399,0,0,0,0,0,0,1,0,3,0,5,17,18,Active
2618320,1,7,1,19775,0,2677,0,0,1,0,0,0,0,2,1,2,0,2,15,10,Active
7810680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,Churned
367724,4,14,2,0,30000,9288,13050,0,0,0,0,0,0,2,0,5,0,8,20,27,Active
2367730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
7580990,1,3,0,450,1087,944,7500,0,0,0,0,0,0,4,0,0,0,3,18,10,Active
6580990,2,7,6,7950,500,54916,60000,0,1,0,0,0,0,0,0,3,0,9,24,27,Active
6419070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Active
7979900,0,11,3,1121,300,7622,15299,0,0,1,0,0,0,1,1,4,0,4,5,16,Active
536931,1,9,3,750,1500,5123,25000,0,0,0,0,0,0,0,0,0,0,3,25,14,Active
463065,1,8,1,8300,2000,155813,164100,0,0,0,0,0,0,1,1,1,0,4,3,5,Active
1463080,2,19,2,0,300,15993,0,0,0,0,0,0,0,4,2,0,0,4,47,32,Active
4463080,0,15,0,2250,1500,3720,900,0,0,0,0,0,0,1,0,2,0,2,29,25,Active
3149170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
4297400,0,5,1,0,1500,2540,8700,0,0,0,0,0,0,1,0,2,0,1,3,19,Active
8854620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Active
2145540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
3141790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,Active
1729290,2,0,4,0,0,1173,52300,0,0,0,0,0,0,1,0,1,0,3,5,12,Active
9179520,12,58,31,13763,6795,161189,96207,0,1,2,0,0,0,12,7,21,0,8,107,84,Active
6267100,4,37,11,14650,1800,138388,57600,0,1,0,0,0,0,2,2,18,0,31,74,100,Active
4872170,2,5,3,5175,0,605,0,0,0,0,0,0,0,0,1,0,0,7,9,3,Churned
8131640,0,6,1,5250,875,4630,1200,0,0,0,0,0,0,2,2,0,0,2,4,12,Active
2311330,1,8,2,0,0,20622,80300,0,0,0,0,0,0,3,0,1,0,9,9,6,Active
6311340,4,10,12,55060,3000,363280,13299,0,1,0,0,0,0,7,2,9,0,17,23,46,Active
6754260,0,1,0,44000,30000,975,0,0,0,0,0,0,0,3,0,1,0,1,2,0,Active
2754270,4,26,4,31875,2925,56543,52496,0,0,0,0,0,0,1,1,3,0,9,43,39,Active
2692430,2,3,1,0,0,2500,0,0,0,0,0,0,0,0,0,1,0,11,1,6,Active
6249510,0,1,1,0,0,47300,0,0,0,0,0,0,0,0,0,2,0,4,1,13,Active
7249520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
1806580,4,13,8,15113,10125,644148,81600,0,0,0,0,0,0,4,1,1,0,7,57,44,Active
4193440,4,16,4,0,400,5106,19971,0,1,0,0,0,0,1,2,0,0,2,7,20,Active
4193440,2,17,3,10618,2025,44677,35300,0,0,0,0,0,0,4,1,4,0,16,27,33,Active
8189820,0,20,7,37,1550,14702,900,0,0,0,0,0,0,2,3,1,0,6,40,46,Active
7189700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Active
2186030,0,3,1,0,0,540,100,0,0,0,0,0,0,1,0,0,0,6,3,1,Churned
4374790,0,8,0,275,0,43152,0,0,0,0,0,0,0,1,0,0,0,2,1,17,Active
